file,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit71,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit72,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit73,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit74,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit75,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit76,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit77,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit78,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit79,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit80,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit81,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit82,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit83,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit84,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit85,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit86,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit87,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit88,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit89,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit90,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit91,Tom JOHNSTON (SNP),Paddy HOGG (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit92,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit93,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit94,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit95,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit96,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit97,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit98,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit99,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit100,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit101,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit102,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit103,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit104,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit105,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit106,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit107,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit108,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit109,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit110,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit111,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit112,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit113,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit114,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit115,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit116,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit117,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit118,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit119,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit120,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit121,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit122,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit123,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit124,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit125,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit126,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit127,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit128,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit129,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit130,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit131,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit132,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit133,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit134,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit135,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit136,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit137,Claire BARCLAY (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit138,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit139,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit140,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit141,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit142,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit143,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit144,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit145,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
Ward4-CumbernauldEast_n-lanarks17-004.csv__hit146,Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP),Tom JOHNSTON (SNP)
