file,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09
NewYorkCity_06222021_DEMMayorCitywide.csv__hit124,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit125,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams
NewYorkCity_06222021_DEMMayorCitywide.csv__hit126,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams
NewYorkCity_06222021_DEMMayorCitywide.csv__hit127,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit128,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit129,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams
NewYorkCity_06222021_DEMMayorCitywide.csv__hit130,Eric L. Adams,Eric L. Adams,Kathryn A. Garcia,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams,Eric L. Adams,Eric L. Adams
NewYorkCity_06222021_DEMMayorCitywide.csv__hit131,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit132,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams
NewYorkCity_06222021_DEMMayorCitywide.csv__hit133,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams,Eric L. Adams
NewYorkCity_06222021_DEMMayorCitywide.csv__hit134,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit135,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit136,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit137,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit138,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit139,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit140,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams
NewYorkCity_06222021_DEMMayorCitywide.csv__hit141,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit142,Eric L. Adams,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams,Eric L. Adams
NewYorkCity_06222021_DEMMayorCitywide.csv__hit143,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Kathryn A. Garcia,Eric L. Adams,Eric L. Adams,Eric L. Adams,Maya D. Wiley
NewYorkCity_06222021_DEMMayorCitywide.csv__hit144,Eric L. Adams,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams,Eric L. Adams,Eric L. Adams
NewYorkCity_06222021_DEMMayorCitywide.csv__hit145,Eric L. Adams,Eric L. Adams,Kathryn A. Garcia,Eric L. Adams,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams,Eric L. Adams
NewYorkCity_06222021_DEMMayorCitywide.csv__hit146,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams
NewYorkCity_06222021_DEMMayorCitywide.csv__hit147,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit148,Maya D. Wiley,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit149,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit150,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit151,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit152,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit153,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit154,Kathryn A. Garcia,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Maya D. Wiley,Eric L. Adams
NewYorkCity_06222021_DEMMayorCitywide.csv__hit155,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams
NewYorkCity_06222021_DEMMayorCitywide.csv__hit156,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit157,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit158,Kathryn A. Garcia,Kathryn A. Garcia,Maya D. Wiley,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit159,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit160,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit161,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit162,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Maya D. Wiley
NewYorkCity_06222021_DEMMayorCitywide.csv__hit163,Eric L. Adams,Eric L. Adams,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams,Eric L. Adams
NewYorkCity_06222021_DEMMayorCitywide.csv__hit164,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams
NewYorkCity_06222021_DEMMayorCitywide.csv__hit165,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit166,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams,Eric L. Adams,Eric L. Adams
NewYorkCity_06222021_DEMMayorCitywide.csv__hit167,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit168,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Maya D. Wiley,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit169,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit170,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit171,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams,Eric L. Adams,Eric L. Adams
NewYorkCity_06222021_DEMMayorCitywide.csv__hit172,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit173,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit174,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit175,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams,Eric L. Adams
NewYorkCity_06222021_DEMMayorCitywide.csv__hit176,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams,Eric L. Adams,Eric L. Adams
NewYorkCity_06222021_DEMMayorCitywide.csv__hit177,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit178,Kathryn A. Garcia,Eric L. Adams,Kathryn A. Garcia,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams,Eric L. Adams,Eric L. Adams
NewYorkCity_06222021_DEMMayorCitywide.csv__hit179,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit180,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit181,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit182,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit183,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Maya D. Wiley
NewYorkCity_06222021_DEMMayorCitywide.csv__hit184,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit185,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit186,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit187,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit188,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit189,Maya D. Wiley,Eric L. Adams,Kathryn A. Garcia,Eric L. Adams,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams,Eric L. Adams
NewYorkCity_06222021_DEMMayorCitywide.csv__hit190,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams
NewYorkCity_06222021_DEMMayorCitywide.csv__hit191,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit192,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit193,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams,Eric L. Adams,Eric L. Adams
NewYorkCity_06222021_DEMMayorCitywide.csv__hit194,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit195,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit196,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams,Eric L. Adams
NewYorkCity_06222021_DEMMayorCitywide.csv__hit197,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Eric L. Adams,Eric L. Adams
NewYorkCity_06222021_DEMMayorCitywide.csv__hit198,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
NewYorkCity_06222021_DEMMayorCitywide.csv__hit199,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia,Kathryn A. Garcia
Cambridge_11082005_CityCouncil.csv__hit0,Galluccio Anthony D.,Davis Henrietta,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Decker Marjorie C.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.
Cambridge_11082005_CityCouncil.csv__hit1,Davis Henrietta,Davis Henrietta,Davis Henrietta,Sullivan Michael A.,Davis Henrietta,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Davis Henrietta
Cambridge_11082005_CityCouncil.csv__hit2,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Davis Henrietta,Davis Henrietta,Davis Henrietta,Galluccio Anthony D.
Cambridge_11082005_CityCouncil.csv__hit3,Galluccio Anthony D.,Decker Marjorie C.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.
Cambridge_11082005_CityCouncil.csv__hit4,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.
Cambridge_11082005_CityCouncil.csv__hit5,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.
Cambridge_11082005_CityCouncil.csv__hit6,Sullivan Michael A.,Sullivan Michael A.,Sullivan Michael A.,Sullivan Michael A.,Sullivan Michael A.,Sullivan Michael A.,Sullivan Michael A.,Sullivan Michael A.,Sullivan Michael A.,Sullivan Michael A.
Cambridge_11082005_CityCouncil.csv__hit7,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.
Cambridge_11082005_CityCouncil.csv__hit8,Decker Marjorie C.,Davis Henrietta,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Davis Henrietta,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.
Cambridge_11082005_CityCouncil.csv__hit9,Decker Marjorie C.,Galluccio Anthony D.,Galluccio Anthony D.,Decker Marjorie C.,Decker Marjorie C.,Galluccio Anthony D.,Davis Henrietta,Davis Henrietta,Davis Henrietta,Galluccio Anthony D.
Cambridge_11082005_CityCouncil.csv__hit10,Davis Henrietta,Davis Henrietta,Davis Henrietta,Davis Henrietta,Davis Henrietta,Davis Henrietta,Galluccio Anthony D.,Davis Henrietta,Davis Henrietta,Davis Henrietta
Cambridge_11082005_CityCouncil.csv__hit11,Decker Marjorie C.,Davis Henrietta,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.
Cambridge_11082005_CityCouncil.csv__hit12,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.
Cambridge_11082005_CityCouncil.csv__hit13,Galluccio Anthony D.,Decker Marjorie C.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.
Cambridge_11082005_CityCouncil.csv__hit14,Galluccio Anthony D.,Davis Henrietta,Decker Marjorie C.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.
Cambridge_11082005_CityCouncil.csv__hit15,Davis Henrietta,Davis Henrietta,Davis Henrietta,Davis Henrietta,Davis Henrietta,Davis Henrietta,Davis Henrietta,Galluccio Anthony D.,Davis Henrietta,Davis Henrietta
Cambridge_11082005_CityCouncil.csv__hit16,Galluccio Anthony D.,Simmons Denise,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Simmons Denise,Galluccio Anthony D.
Cambridge_11082005_CityCouncil.csv__hit17,Galluccio Anthony D.,Sullivan Michael A.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.
Cambridge_11082005_CityCouncil.csv__hit18,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.
Cambridge_11082005_CityCouncil.csv__hit19,Galluccio Anthony D.,Davis Henrietta,Galluccio Anthony D.,Decker Marjorie C.,Galluccio Anthony D.,Davis Henrietta,Davis Henrietta,Davis Henrietta,Davis Henrietta,Galluccio Anthony D.
Cambridge_11082005_CityCouncil.csv__hit20,Davis Henrietta,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.,Galluccio Anthony D.
